REG,PROV,CODAT,DESC,CESSUFFSC,CESSUFFSP,CESSUFFDI,CESSUFFAF,CESSUFFTOT,Anno
PUG,TA,M 70,Attività di direzione aziendale e di consulenza gestional...,0,0,0,4,4,2024
PUG,TA,M 71,Attività degli studi di architettura e d'ingegneria; coll...,0,0,0,3,3,2024
PUG,TA,M 72,Ricerca scientifica e sviluppo                              ,0,0,0,1,1,2024
PUG,TA,M 73,Pubblicità e ricerche di mercato                            ,0,0,0,3,3,2024
PUG,TA,M 74,"Altre attività professionali, scientifiche e tecniche       ",0,0,0,1,1,2024
PUG,TA,M 75,Servizi veterinari                                          ,0,0,0,0,0,2024
PUG,TA,N   ,"Noleggio, agenzie di viaggio, servizi di supporto alle im...",0,0,0,51,51,2024
PUG,TA,N 77,Attività di noleggio e leasing operativo                    ,0,0,0,3,3,2024
PUG,TA,N 78,"Attività di ricerca, selezione, fornitura di personale      ",0,0,0,0,0,2024
PUG,TA,N 79,"Attività dei servizi delle agenzie di viaggio, dei tour o...",0,0,0,0,0,2024
PUG,TA,N 80,Servizi di vigilanza e investigazione                       ,0,0,0,1,1,2024
PUG,TA,N 81,Attività di servizi per edifici e paesaggio                 ,0,0,0,36,36,2024
PUG,TA,N 82,Attività di supporto per le funzioni d'ufficio e altri se...,0,0,0,11,11,2024
PUG,TA,O   ,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2024
PUG,TA,O 84,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2024
PUG,TA,P   ,Istruzione                                                  ,0,0,0,7,7,2024
PUG,TA,P 85,Istruzione                                                  ,0,0,0,7,7,2024
PUG,TA,Q   ,Sanita' e assistenza sociale                                ,0,0,0,13,13,2024
PUG,TA,Q 86,Assistenza sanitaria                                        ,0,0,0,1,1,2024
PUG,TA,Q 87,Servizi di assistenza sociale residenziale                  ,0,0,0,0,0,2024
PUG,TA,Q 88,Assistenza sociale non residenziale                         ,0,0,0,12,12,2024
PUG,TA,R   ,"Attività artistiche, sportive, di intrattenimento e diver...",0,0,0,10,10,2024
PUG,TA,R 90,"Attività creative, artistiche e di intrattenimento          ",0,0,0,3,3,2024
PUG,TA,R 91,"Attività di biblioteche, archivi, musei ed altre attività...",0,0,0,0,0,2024
PUG,TA,R 92,"Attività riguardanti le lotterie, le scommesse, le case d...",0,0,0,0,0,2024
PUG,TA,R 93,"Attività sportive, di intrattenimento e di divertimento     ",0,0,0,7,7,2024
PUG,TA,S   ,Altre attività di servizi                                   ,0,1,1,11,13,2024
PUG,TA,S 94,Attività di organizzazioni associative                      ,0,0,0,1,1,2024
PUG,TA,S 95,Riparazione di computer e di beni per uso personale e per...,0,0,0,1,1,2024
PUG,TA,S 96,Altre attività di servizi per la persona                    ,0,1,1,9,11,2024
PUG,TA,T   ,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2024
PUG,TA,T 97,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2024
PUG,TA,T 98,Produzione di beni e servizi indifferenziati per uso prop...,0,0,0,0,0,2024
PUG,TA,U   ,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2024
PUG,TA,U 99,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2024
PUG,TA,XX  ,Imprese non classificate                                    ,2,5,0,108,115,2024
PUG,TA,TOT ,TOTALE                                                      ,4,11,14,426,455,2024
PUG,BR,A   ,"Agricoltura, silvicoltura pesca                             ",1,0,0,51,52,2024
PUG,BR,A 01,"Coltivazioni agricole e produzione di prodotti animali, c...",1,0,0,50,51,2024
PUG,BR,A 02,Silvicoltura ed utilizzo di aree forestali                  ,0,0,0,0,0,2024
PUG,BR,A 03,Pesca e acquacoltura                                        ,0,0,0,1,1,2024
PUG,BR,B   ,Estrazione di minerali da cave e miniere                    ,0,0,0,0,0,2024
PUG,BR,B 05,Estrazione di carbone (esclusa torba)                       ,0,0,0,0,0,2024
PUG,BR,B 06,Estraz.di petrolio greggio e di gas naturale                ,0,0,0,0,0,2024
PUG,BR,B 07,Estrazione di minerali metalliferi                          ,0,0,0,0,0,2024
PUG,BR,B 08,Altre attività di estrazione di minerali da cave e miniere  ,0,0,0,0,0,2024
PUG,BR,B 09,Attività dei servizi di supporto all'estrazione             ,0,0,0,0,0,2024
PUG,BR,C   ,Attività manifatturiere                                     ,1,3,0,28,32,2024
PUG,BR,C 10,Industrie alimentari                                        ,0,0,0,7,7,2024
PUG,BR,C 11,Industria delle bevande                                     ,0,0,0,1,1,2024
PUG,BR,C 12,Industria del tabacco                                       ,0,0,0,0,0,2024
PUG,BR,C 13,Industrie tessili                                           ,0,0,0,0,0,2024
PUG,BR,C 14,Confezione di articoli di abbigliamento; confezione di ar...,0,0,0,4,4,2024
PUG,BR,C 15,Fabbricazione di articoli in pelle e simili                 ,0,0,0,1,1,2024
PUG,BR,C 16,Industria del legno e dei prodotti in legno e sughero (es...,0,0,0,2,2,2024
PUG,BR,C 17,Fabbricazione di carta e di prodotti di carta               ,0,0,0,0,0,2024
PUG,BR,C 18,Stampa e riproduzione di supporti registrati                ,0,0,0,2,2,2024
PUG,BR,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2024
PUG,BR,C 20,Fabbricazione di prodotti chimici                           ,0,0,0,1,1,2024
PUG,BR,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,0,0,0,0,2024
PUG,BR,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,0,0,0,0,0,2024
PUG,BR,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,0,1,0,2,3,2024
PUG,BR,C 24,Metallurgia                                                 ,0,0,0,0,0,2024
PUG,BR,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,1,1,0,6,8,2024
PUG,BR,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,0,0,0,0,0,2024
PUG,BR,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,0,0,0,0,0,2024
PUG,BR,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,0,0,0,0,0,2024
PUG,BR,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",0,0,0,0,0,2024
PUG,BR,C 30,Fabbricazione di altri mezzi di trasporto                   ,0,0,0,0,0,2024
PUG,BR,C 31,Fabbricazione di mobili                                     ,0,0,0,1,1,2024
PUG,BR,C 32,Altre industrie manifatturiere                              ,0,1,0,1,2,2024
PUG,BR,C 33,"Riparazione, manutenzione ed installazione di macchine ed...",0,0,0,0,0,2024
PUG,BR,D   ,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2024
PUG,BR,D 35,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2024
PUG,BR,E   ,"Fornitura di acqua; reti fognarie, attività di gestione d...",0,0,0,2,2,2024
PUG,BR,E 36,"Raccolta, trattamento e fornitura di acqua                  ",0,0,0,0,0,2024
PUG,BR,E 37,Gestione delle reti fognarie                                ,0,0,0,0,0,2024
PUG,BR,E 38,"Attività di raccolta, trattamento e smaltimento dei rifiu...",0,0,0,2,2,2024
PUG,BR,E 39,Attività di risanamento e altri servizi di gestione dei r...,0,0,0,0,0,2024
PUG,BR,F   ,Costruzioni                                                 ,7,2,0,142,151,2024
PUG,BR,F 41,Costruzione di edifici                                      ,3,0,0,75,78,2024
PUG,BR,F 42,Ingegneria civile                                           ,1,0,0,2,3,2024
PUG,BR,F 43,Lavori di costruzione specializzati                         ,3,2,0,65,70,2024
PUG,BR,G   ,Commercio all'ingrosso e al dettaglio; riparazione di aut...,12,3,1,16,32,2024
PUG,BR,G 45,Commercio all'ingrosso e al dettaglio e riparazione di au...,1,0,0,4,5,2024
PUG,BR,G 46,Commercio all'ingrosso (escluso quello di autoveicoli e d...,5,2,1,2,10,2024
PUG,BR,G 47,Commercio al dettaglio (escluso quello di autoveicoli e d...,6,1,0,10,17,2024
PUG,BR,H   ,Trasporto e magazzinaggio                                   ,1,0,0,19,20,2024
PUG,BR,H 49,Trasporto terrestre e mediante condotte                     ,1,0,0,9,10,2024
PUG,BR,H 50,Trasporto marittimo e per vie d'acqua                       ,0,0,0,0,0,2024
PUG,BR,H 51,Trasporto aereo                                             ,0,0,0,0,0,2024
PUG,BR,H 52,Magazzinaggio e attività di supporto ai trasporti           ,0,0,0,8,8,2024
PUG,BR,H 53,Servizi postali e attività di corriere                      ,0,0,0,2,2,2024
PUG,BR,I   ,Attività dei servizi alloggio e ristorazione                ,5,4,0,10,19,2024
PUG,BR,I 55,Alloggio                                                    ,0,0,0,1,1,2024
PUG,BR,I 56,Attività dei servizi di ristorazione                        ,5,4,0,9,18,2024
PUG,BR,J   ,Servizi di informazione e comunicazione                     ,1,0,0,13,14,2024
PUG,BR,J 58,Attività editoriali                                         ,0,0,0,2,2,2024
PUG,BR,J 59,"Attività di produzione cinematografica, di video e di pro...",0,0,0,0,0,2024
PUG,BR,J 60,Attività di programmazione e trasmissione                   ,0,0,0,0,0,2024
PUG,BR,J 61,Telecomunicazioni                                           ,0,0,0,0,0,2024
PUG,BR,J 62,"Produzione di software, consulenza informatica e attività...",1,0,0,1,2,2024
PUG,BR,J 63,Attività dei servizi d'informazione e altri servizi infor...,0,0,0,10,10,2024
PUG,BR,K   ,Attività finanziarie e assicurative                         ,0,0,0,1,1,2024
PUG,BR,K 64,Attività di servizi finanziari (escluse le assicurazioni ...,0,0,0,1,1,2024
PUG,BR,K 65,"Assicurazioni, riassicurazioni e fondi pensione (escluse ...",0,0,0,0,0,2024
PUG,BR,K 66,Attività ausiliarie dei servizi finanziari e delle attivi...,0,0,0,0,0,2024
PUG,BR,L   ,Attivita' immobiliari                                       ,2,0,0,1,3,2024
PUG,BR,L 68,Attivita' immobiliari                                       ,2,0,0,1,3,2024
PUG,BR,M   ,"Attività professionali, scientifiche e tecniche             ",0,1,0,10,11,2024
PUG,BR,M 69,Attività legali e contabilità                               ,0,0,0,2,2,2024
PUG,BR,M 70,Attività di direzione aziendale e di consulenza gestional...,0,0,0,4,4,2024
PUG,BR,M 71,Attività degli studi di architettura e d'ingegneria; coll...,0,0,0,0,0,2024
PUG,BR,M 72,Ricerca scientifica e sviluppo                              ,0,0,0,1,1,2024
PUG,BR,M 73,Pubblicità e ricerche di mercato                            ,0,0,0,1,1,2024
PUG,BR,M 74,"Altre attività professionali, scientifiche e tecniche       ",0,1,0,2,3,2024
PUG,BR,M 75,Servizi veterinari                                          ,0,0,0,0,0,2024
PUG,BR,N   ,"Noleggio, agenzie di viaggio, servizi di supporto alle im...",1,0,0,44,45,2024
PUG,BR,N 77,Attività di noleggio e leasing operativo                    ,1,0,0,0,1,2024
PUG,BR,N 78,"Attività di ricerca, selezione, fornitura di personale      ",0,0,0,1,1,2024
PUG,BR,N 79,"Attività dei servizi delle agenzie di viaggio, dei tour o...",0,0,0,4,4,2024
PUG,BR,N 80,Servizi di vigilanza e investigazione                       ,0,0,0,2,2,2024
PUG,BR,N 81,Attività di servizi per edifici e paesaggio                 ,0,0,0,26,26,2024
PUG,BR,N 82,Attività di supporto per le funzioni d'ufficio e altri se...,0,0,0,11,11,2024
PUG,BR,O   ,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2024
PUG,BR,O 84,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2024
PUG,BR,P   ,Istruzione                                                  ,0,0,0,9,9,2024
PUG,BR,P 85,Istruzione                                                  ,0,0,0,9,9,2024
PUG,BR,Q   ,Sanita' e assistenza sociale                                ,0,1,0,13,14,2024
PUG,BR,Q 86,Assistenza sanitaria                                        ,0,1,0,2,3,2024
PUG,BR,Q 87,Servizi di assistenza sociale residenziale                  ,0,0,0,1,1,2024
PUG,BR,Q 88,Assistenza sociale non residenziale                         ,0,0,0,10,10,2024
PUG,BR,R   ,"Attività artistiche, sportive, di intrattenimento e diver...",0,0,0,8,8,2024
PUG,BR,R 90,"Attività creative, artistiche e di intrattenimento          ",0,0,0,2,2,2024
PUG,BR,R 91,"Attività di biblioteche, archivi, musei ed altre attività...",0,0,0,2,2,2024
PUG,BR,R 92,"Attività riguardanti le lotterie, le scommesse, le case d...",0,0,0,0,0,2024
PUG,BR,R 93,"Attività sportive, di intrattenimento e di divertimento     ",0,0,0,4,4,2024
PUG,BR,S   ,Altre attività di servizi                                   ,0,0,0,15,15,2024
PUG,BR,S 94,Attività di organizzazioni associative                      ,0,0,0,0,0,2024
PUG,BR,S 95,Riparazione di computer e di beni per uso personale e per...,0,0,0,2,2,2024
PUG,BR,S 96,Altre attività di servizi per la persona                    ,0,0,0,13,13,2024
PUG,BR,T   ,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2024
PUG,BR,T 97,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2024
PUG,BR,T 98,Produzione di beni e servizi indifferenziati per uso prop...,0,0,0,0,0,2024
PUG,BR,U   ,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2024
PUG,BR,U 99,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2024
PUG,BR,XX  ,Imprese non classificate                                    ,6,5,0,82,93,2024
PUG,BR,TOT ,TOTALE                                                      ,37,19,1,464,521,2024
PUG,LE,A   ,"Agricoltura, silvicoltura pesca                             ",0,4,110,47,161,2024
PUG,LE,A 01,"Coltivazioni agricole e produzione di prodotti animali, c...",0,3,107,46,156,2024
PUG,LE,A 02,Silvicoltura ed utilizzo di aree forestali                  ,0,0,0,0,0,2024
PUG,LE,A 03,Pesca e acquacoltura                                        ,0,1,3,1,5,2024
PUG,LE,B   ,Estrazione di minerali da cave e miniere                    ,1,0,1,0,2,2024
PUG,LE,B 05,Estrazione di carbone (esclusa torba)                       ,0,0,0,0,0,2024
PUG,LE,B 06,Estraz.di petrolio greggio e di gas naturale                ,0,0,0,0,0,2024
PUG,LE,B 07,Estrazione di minerali metalliferi                          ,0,0,0,0,0,2024
PUG,LE,B 08,Altre attività di estrazione di minerali da cave e miniere  ,1,0,1,0,2,2024
PUG,LE,B 09,Attività dei servizi di supporto all'estrazione             ,0,0,0,0,0,2024
PUG,LE,C   ,Attività manifatturiere                                     ,19,62,31,55,167,2024
PUG,LE,C 10,Industrie alimentari                                        ,1,10,5,17,33,2024
PUG,LE,C 11,Industria delle bevande                                     ,0,1,0,2,3,2024
PUG,LE,C 12,Industria del tabacco                                       ,0,1,0,0,1,2024
PUG,LE,C 13,Industrie tessili                                           ,0,1,4,3,8,2024
PUG,LE,C 14,Confezione di articoli di abbigliamento; confezione di ar...,5,17,6,9,37,2024
PUG,LE,C 15,Fabbricazione di articoli in pelle e simili                 ,4,1,0,3,8,2024
PUG,LE,C 16,Industria del legno e dei prodotti in legno e sughero (es...,2,7,5,6,20,2024
PUG,LE,C 17,Fabbricazione di carta e di prodotti di carta               ,0,0,1,0,1,2024
PUG,LE,C 18,Stampa e riproduzione di supporti registrati                ,0,4,2,2,8,2024
PUG,LE,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2024
PUG,LE,C 20,Fabbricazione di prodotti chimici                           ,0,0,1,0,1,2024
PUG,LE,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,0,0,0,0,2024
PUG,LE,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,0,1,0,0,1,2024
PUG,LE,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,0,4,1,2,7,2024
PUG,LE,C 24,Metallurgia                                                 ,0,0,0,0,0,2024
PUG,LE,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,3,6,5,4,18,2024
PUG,LE,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,0,0,0,0,0,2024
PUG,LE,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,0,1,0,0,1,2024
PUG,LE,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,0,1,0,0,1,2024
PUG,LE,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",0,0,0,0,0,2024
PUG,LE,C 30,Fabbricazione di altri mezzi di trasporto                   ,1,1,0,2,4,2024
PUG,LE,C 31,Fabbricazione di mobili                                     ,0,3,0,2,5,2024
PUG,LE,C 32,Altre industrie manifatturiere                              ,2,2,1,0,5,2024
PUG,LE,C 33,"Riparazione, manutenzione ed installazione di macchine ed...",1,1,0,3,5,2024
PUG,LE,D   ,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2024
PUG,LE,D 35,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2024
PUG,LE,E   ,"Fornitura di acqua; reti fognarie, attività di gestione d...",1,0,3,1,5,2024
PUG,LE,E 36,"Raccolta, trattamento e fornitura di acqua                  ",0,0,1,0,1,2024
PUG,LE,E 37,Gestione delle reti fognarie                                ,0,0,0,0,0,2024
PUG,LE,E 38,"Attività di raccolta, trattamento e smaltimento dei rifiu...",1,0,2,0,3,2024
PUG,LE,E 39,Attività di risanamento e altri servizi di gestione dei r...,0,0,0,1,1,2024
PUG,LE,F   ,Costruzioni                                                 ,25,64,59,148,296,2024
PUG,LE,F 41,Costruzione di edifici                                      ,12,35,16,63,126,2024
PUG,LE,F 42,Ingegneria civile                                           ,1,1,0,1,3,2024
PUG,LE,F 43,Lavori di costruzione specializzati                         ,12,28,43,84,167,2024
PUG,LE,G   ,Commercio all'ingrosso e al dettaglio; riparazione di aut...,34,84,277,37,432,2024
PUG,LE,G 45,Commercio all'ingrosso e al dettaglio e riparazione di au...,4,13,14,5,36,2024
PUG,LE,G 46,Commercio all'ingrosso (escluso quello di autoveicoli e d...,13,15,39,7,74,2024
PUG,LE,G 47,Commercio al dettaglio (escluso quello di autoveicoli e d...,17,56,224,25,322,2024
PUG,LE,H   ,Trasporto e magazzinaggio                                   ,0,1,10,23,34,2024
PUG,LE,H 49,Trasporto terrestre e mediante condotte                     ,0,1,7,11,19,2024
PUG,LE,H 50,Trasporto marittimo e per vie d'acqua                       ,0,0,0,0,0,2024
PUG,LE,H 51,Trasporto aereo                                             ,0,0,0,0,0,2024
PUG,LE,H 52,Magazzinaggio e attività di supporto ai trasporti           ,0,0,1,10,11,2024
PUG,LE,H 53,Servizi postali e attività di corriere                      ,0,0,2,2,4,2024
PUG,LE,I   ,Attività dei servizi alloggio e ristorazione                ,19,112,53,23,207,2024
PUG,LE,I 55,Alloggio                                                    ,3,4,4,2,13,2024
PUG,LE,I 56,Attività dei servizi di ristorazione                        ,16,108,49,21,194,2024
PUG,LE,J   ,Servizi di informazione e comunicazione                     ,5,9,10,13,37,2024
PUG,LE,J 58,Attività editoriali                                         ,1,2,4,1,8,2024
PUG,LE,J 59,"Attività di produzione cinematografica, di video e di pro...",0,0,1,0,1,2024
PUG,LE,J 60,Attività di programmazione e trasmissione                   ,0,0,0,1,1,2024
PUG,LE,J 61,Telecomunicazioni                                           ,0,1,0,0,1,2024
PUG,LE,J 62,"Produzione di software, consulenza informatica e attività...",0,3,2,2,7,2024
PUG,LE,J 63,Attività dei servizi d'informazione e altri servizi infor...,4,3,3,9,19,2024
PUG,LE,K   ,Attività finanziarie e assicurative                         ,1,7,11,2,21,2024
PUG,LE,K 64,Attività di servizi finanziari (escluse le assicurazioni ...,1,0,0,2,3,2024
PUG,LE,K 65,"Assicurazioni, riassicurazioni e fondi pensione (escluse ...",0,0,1,0,1,2024
PUG,LE,K 66,Attività ausiliarie dei servizi finanziari e delle attivi...,0,7,10,0,17,2024
PUG,LE,L   ,Attivita' immobiliari                                       ,3,6,2,3,14,2024
PUG,LE,L 68,Attivita' immobiliari                                       ,3,6,2,3,14,2024
PUG,LE,M   ,"Attività professionali, scientifiche e tecniche             ",7,6,12,15,40,2024
PUG,LE,M 69,Attività legali e contabilità                               ,0,0,0,2,2,2024
PUG,LE,M 70,Attività di direzione aziendale e di consulenza gestional...,2,1,0,2,5,2024
PUG,LE,M 71,Attività degli studi di architettura e d'ingegneria; coll...,2,0,3,1,6,2024
PUG,LE,M 72,Ricerca scientifica e sviluppo                              ,0,0,0,0,0,2024
PUG,LE,M 73,Pubblicità e ricerche di mercato                            ,3,2,4,7,16,2024
PUG,LE,M 74,"Altre attività professionali, scientifiche e tecniche       ",0,3,5,3,11,2024
PUG,LE,M 75,Servizi veterinari                                          ,0,0,0,0,0,2024
PUG,LE,N   ,"Noleggio, agenzie di viaggio, servizi di supporto alle im...",3,11,13,60,87,2024
PUG,LE,N 77,Attività di noleggio e leasing operativo                    ,0,2,2,4,8,2024
PUG,LE,N 78,"Attività di ricerca, selezione, fornitura di personale      ",0,0,0,0,0,2024
PUG,LE,N 79,"Attività dei servizi delle agenzie di viaggio, dei tour o...",1,3,1,2,7,2024
PUG,LE,N 80,Servizi di vigilanza e investigazione                       ,0,0,0,2,2,2024
PUG,LE,N 81,Attività di servizi per edifici e paesaggio                 ,0,1,5,37,43,2024
PUG,LE,N 82,Attività di supporto per le funzioni d'ufficio e altri se...,2,5,5,15,27,2024
PUG,LE,O   ,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2024
PUG,LE,O 84,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2024
PUG,LE,P   ,Istruzione                                                  ,2,0,1,5,8,2024
PUG,LE,P 85,Istruzione                                                  ,2,0,1,5,8,2024
PUG,LE,Q   ,Sanita' e assistenza sociale                                ,0,3,1,20,24,2024
PUG,LE,Q 86,Assistenza sanitaria                                        ,0,2,1,0,3,2024
PUG,LE,Q 87,Servizi di assistenza sociale residenziale                  ,0,0,0,5,5,2024
PUG,LE,Q 88,Assistenza sociale non residenziale                         ,0,1,0,15,16,2024
PUG,LE,R   ,"Attività artistiche, sportive, di intrattenimento e diver...",2,11,5,15,33,2024
PUG,LE,R 90,"Attività creative, artistiche e di intrattenimento          ",1,0,0,8,9,2024
PUG,LE,R 91,"Attività di biblioteche, archivi, musei ed altre attività...",0,0,0,2,2,2024
PUG,LE,R 92,"Attività riguardanti le lotterie, le scommesse, le case d...",0,2,0,0,2,2024
PUG,LE,R 93,"Attività sportive, di intrattenimento e di divertimento     ",1,9,5,5,20,2024
PUG,LE,S   ,Altre attività di servizi                                   ,1,7,18,21,47,2024
PUG,LE,S 94,Attività di organizzazioni associative                      ,0,0,0,0,0,2024
PUG,LE,S 95,Riparazione di computer e di beni per uso personale e per...,0,1,6,5,12,2024
PUG,LE,S 96,Altre attività di servizi per la persona                    ,1,6,12,16,35,2024
PUG,LE,T   ,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2024
PUG,LE,T 97,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2024
PUG,LE,T 98,Produzione di beni e servizi indifferenziati per uso prop...,0,0,0,0,0,2024
PUG,LE,U   ,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2024
PUG,LE,U 99,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2024
PUG,LE,XX  ,Imprese non classificate                                    ,22,226,55,192,495,2024
PUG,LE,TOT ,TOTALE                                                      ,145,613,672,680,2110,2024
BAS,  ,A   ,"Agricoltura, silvicoltura pesca                             ",6,7,73,53,139,2024
BAS,  ,A 01,"Coltivazioni agricole e produzione di prodotti animali, c...",6,7,69,50,132,2024
BAS,  ,A 02,Silvicoltura ed utilizzo di aree forestali                  ,0,0,4,2,6,2024
BAS,  ,A 03,Pesca e acquacoltura                                        ,0,0,0,1,1,2024
BAS,  ,B   ,Estrazione di minerali da cave e miniere                    ,0,1,1,0,2,2024
BAS,  ,B 05,Estrazione di carbone (esclusa torba)                       ,0,0,0,0,0,2024
BAS,  ,B 06,Estraz.di petrolio greggio e di gas naturale                ,0,0,0,0,0,2024
BAS,  ,B 07,Estrazione di minerali metalliferi                          ,0,0,0,0,0,2024
BAS,  ,B 08,Altre attività di estrazione di minerali da cave e miniere  ,0,1,1,0,2,2024
BAS,  ,B 09,Attività dei servizi di supporto all'estrazione             ,0,0,0,0,0,2024
BAS,  ,C   ,Attività manifatturiere                                     ,31,11,20,28,90,2024
BAS,  ,C 10,Industrie alimentari                                        ,6,2,5,7,20,2024
BAS,  ,C 11,Industria delle bevande                                     ,0,0,0,0,0,2024
BAS,  ,C 12,Industria del tabacco                                       ,0,0,0,0,0,2024
BAS,  ,C 13,Industrie tessili                                           ,1,0,0,0,1,2024
BAS,  ,C 14,Confezione di articoli di abbigliamento; confezione di ar...,5,2,1,7,15,2024
BAS,  ,C 15,Fabbricazione di articoli in pelle e simili                 ,0,1,0,0,1,2024
BAS,  ,C 16,Industria del legno e dei prodotti in legno e sughero (es...,2,1,3,1,7,2024
BAS,  ,C 17,Fabbricazione di carta e di prodotti di carta               ,0,0,0,0,0,2024
BAS,  ,C 18,Stampa e riproduzione di supporti registrati                ,1,0,0,0,1,2024
BAS,  ,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2024
BAS,  ,C 20,Fabbricazione di prodotti chimici                           ,0,0,0,0,0,2024
BAS,  ,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,0,0,0,0,2024
BAS,  ,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,1,2,0,0,3,2024
BAS,  ,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,1,0,1,2,4,2024
BAS,  ,C 24,Metallurgia                                                 ,1,0,0,0,1,2024
BAS,  ,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,4,0,6,4,14,2024
BAS,  ,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,0,1,0,0,1,2024
BAS,  ,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,4,0,0,3,7,2024
BAS,  ,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,0,1,0,2,3,2024
BAS,  ,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",1,0,0,0,1,2024
BAS,  ,C 30,Fabbricazione di altri mezzi di trasporto                   ,0,0,0,0,0,2024
BAS,  ,C 31,Fabbricazione di mobili                                     ,3,0,2,1,6,2024
BAS,  ,C 32,Altre industrie manifatturiere                              ,1,1,1,1,4,2024
BAS,  ,C 33,"Riparazione, manutenzione ed installazione di macchine ed...",0,0,1,0,1,2024
BAS,  ,D   ,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2024
BAS,  ,D 35,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2024
BAS,  ,E   ,"Fornitura di acqua; reti fognarie, attività di gestione d...",0,0,0,2,2,2024
BAS,  ,E 36,"Raccolta, trattamento e fornitura di acqua                  ",0,0,0,1,1,2024
BAS,  ,E 37,Gestione delle reti fognarie                                ,0,0,0,0,0,2024
BAS,  ,E 38,"Attività di raccolta, trattamento e smaltimento dei rifiu...",0,0,0,1,1,2024
BAS,  ,E 39,Attività di risanamento e altri servizi di gestione dei r...,0,0,0,0,0,2024
BAS,  ,F   ,Costruzioni                                                 ,37,12,47,81,177,2024
BAS,  ,F 41,Costruzione di edifici                                      ,24,6,17,67,114,2024
BAS,  ,F 42,Ingegneria civile                                           ,3,0,0,1,4,2024
BAS,  ,F 43,Lavori di costruzione specializzati                         ,10,6,30,13,59,2024
BAS,  ,G   ,Commercio all'ingrosso e al dettaglio; riparazione di aut...,44,28,66,39,177,2024
BAS,  ,G 45,Commercio all'ingrosso e al dettaglio e riparazione di au...,4,4,14,6,28,2024
BAS,  ,G 46,Commercio all'ingrosso (escluso quello di autoveicoli e d...,23,6,10,12,51,2024
BAS,  ,G 47,Commercio al dettaglio (escluso quello di autoveicoli e d...,17,18,42,21,98,2024
BAS,  ,H   ,Trasporto e magazzinaggio                                   ,6,1,8,25,40,2024
